movieId,title,genres
94891,Phyllis and Harold,Documentary
94893,Letters to God,Children|Drama
94896,Bernie,Comedy|Crime|Drama
94900,Desi Boyz,Comedy|Drama
94902,Ten North Frederick,Drama|Romance
94904,3 A.M.,Crime|Mystery|Romance
94917,Deadline - U.S.A.,Crime|Drama
94919,Inhale,Drama|Thriller
94931,Take This Waltz,Drama|Romance
94933,Berlin 36,Drama
94939,Sound of Noise,Comedy|Crime|Musical
94941,"Blot, The",Drama
94945,Dr. Crippen,Crime|Drama
94953,Wanderlust,Comedy
94955,Harriet Craig,Drama
94957,Ladies They Talk About,Drama|Romance
94959,Moonrise Kingdom,Comedy|Drama|Romance
94965,There Be Dragons,Drama|War
94967,Texas Killing Fields,Crime|Drama|Thriller
94969,Kahaani,Crime|Drama|Thriller
94978,I Wish (Kiseki),Children|Drama
94980,Stavisky...,Crime|Drama
94982,Never Take Candy from a Stranger (Never Take Sweets from a Stranger),Drama|Thriller
94985,Get the Gringo,Action|Crime|Drama|Thriller
94998,5 Days of War,Action|Drama|War
95000,"Life, Above All",Drama
95002,Contagion / Bio Slime,Horror
95007,Entr'acte,Comedy|Drama
95010,"Lake, A (Un lac)",Drama
95012,Tracy Morgan: Black and Blue,Comedy
95014,"Importance of Tying Your Own Shoes, The (Hur många lingon finns det i världen?)",Drama
95016,"Peach Thief, The (Kradetzat na praskovi)",Drama|Romance|War
95018,Salomè,Drama
95021,Outer Space,Animation|Horror
95026,Exporting Raymond,Comedy|Documentary
95028,Appointment with Danger,Crime|Drama|Film-Noir
95032,Vares: The Kiss of Evil (Vares - Pahan suudelma),Action|Crime|Film-Noir
95034,"Few Best Men, A",Comedy
95036,Late Bloomers,Drama
95052,Hide and Seek,Crime|Drama|Thriller
95058,Cosmopolis ,Drama
95067,"Thousand Words, A",Comedy|Drama
95069,Chimpanzee,Documentary
95088,Safety Not Guaranteed,Comedy|Drama
95105,Madagascar 3: Europe's Most Wanted,Adventure|Animation|Children|Comedy|IMAX
95107,Bunnyman,Horror
95109,Athena,Comedy|Musical|Romance
95111,"Lawless, The",Drama
95133,Blackthorn,Western
95135,Your Sister's Sister,Comedy|Drama
95137,"Needle, The (Igla)",Drama|Thriller
95139,"Beekeeper, The (O melissokomos)",Drama
95157,Kidnapped,Horror|Thriller
95159,This Special Friendship (Les amitiés particulières),Drama
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu),Action|Adventure|Animation|Sci-Fi|Thriller
95167,Brave,Action|Adventure|Animation|Children
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen),Action|Adventure|Animation|Sci-Fi
95185,Dangerous Liaisons,Comedy|Crime|Drama|Mystery
95197,Bel Ami,Drama|Romance
95199,What to Expect When You're Expecting,Comedy|Drama|Romance
95201,To Rome with Love,Comedy
95207,Abraham Lincoln: Vampire Hunter,Action|Fantasy|Horror|Thriller
95214,Mad Dog Coll,Crime|Drama
95218,First Position,Documentary
95223,4.3.2.1,Crime|Thriller
95230,Macbeth in Manhattan,Drama
95232,Beauty #2,Drama
95234,Wings in the Dark,Adventure|Romance
95237,Detention,Comedy|Horror
95288,Confession,Drama
95290,Kind Lady,Drama|Thriller
95294,Planet B-Boy,Documentary
95296,For Greater Glory: The True Story of Cristiada,Drama|War
95298,Woochi: The Demon Slayer,Action|Comedy|Fantasy
95300,Scusa ma ti chiamo amore,Romance
95302,Torpedo Bombers (Torpedonostsy),Drama|War
95305,Taxi Hunter (Di shi pan guan),Action
95307,Rock of Ages,Comedy|Drama|Musical|IMAX
95309,Seeking a Friend for the End of the World,Comedy|Drama|Romance
95311,Presto,Animation|Children|Comedy|Fantasy
95375,Boundin',Animation|Children
95425,"Map For Saturday, A",Documentary
95441,Ted,Comedy|Fantasy
95443,"Giant Mechanical Man, The",Comedy|Drama|Romance
95449,Magic Mike,Drama|Romance
95461,Revenge of the Electric Car,Documentary
95477,Blood of the Vampire,Horror|Sci-Fi
95484,Pulgasari,Action|Drama|Fantasy
95486,"Toughest Man in the World, The",Comedy|Drama
95488,On the Road,Adventure|Drama
95494,Joffrey: Mavericks of American Dance,Documentary
95504,Virtual JFK: Vietnam If Kennedy Had Lived,Documentary
95506,Extraterrestrial (Extraterrestre),Comedy|Drama|Sci-Fi
95508,Cleanskin,Crime|Drama|Thriller
95510,"Amazing Spider-Man, The",Action|Adventure|Sci-Fi|IMAX
95521,Reminiscences of a Journey to Lithuania,Documentary
95529,ID:A,Crime|Thriller
95531,"Koruto wa ore no pasupooto (Colt Is My Passport, A)",Action|Crime|Drama
95533,Coup de grâce (Der Fangschuß),Drama|War
95543,Ice Age 4: Continental Drift,Adventure|Animation|Comedy
95558,Beasts of the Southern Wild,Drama|Fantasy
95560,Dangerous Davies: The Last Detective,Comedy|Crime
95563,Dynamite,Drama
95565,"Day the Fish Came Out, The",Comedy|Sci-Fi
95567,People Like Us,Drama
95570,Crazed Fruit (Kurutta kajitsu),Drama
95572,Cruel Gun Story (Kenjû zankoku monogatari),Action|Crime|Thriller
95574,Flame and Women (Honô to onna) ,Drama
95576,Euridice BA 2O37 (Evridiki BA 2O37),Drama
95578,"Stoplight Society, The (La Sociedad del Semáforo)",Drama
95581,"Flying Fleet, The",Adventure|Drama|Romance
95583,Savages,Crime|Drama|Thriller
95591,Rat King,Mystery|Thriller
95595,Bela Kiss: Prologue,Horror|Mystery|Thriller
95597,Ticket To Romance (En enkelt til Korsør),Comedy|Drama|Romance
95600,Candles on Bay Street ,Drama
95602,Once Upon a Time in Phuket (En gång i Phuket),Comedy
95604,The War,Documentary|War
95611,Mooz-lum,Drama
95613,"Union, The",Documentary
95615,"Miser, The (L'avare)",Comedy
95617,Scorcher,Action|Sci-Fi
95624,"Firm, The",Drama
95633,Spirit Camp,Horror
95643,Maya,Adventure
95650,"Perfect Roommate, The",Thriller
95652,"Fatal Hour, The",Crime|Mystery|Thriller
95654,Geri's Game,Animation|Children
95658,My Last Day Without You (Nie mehr ohne Dich),Comedy|Drama|Romance
95668,Red Rover,Horror|Thriller
95670,Tyler Perry's Madea's Witness Protection,Comedy
95672,"Black Windmill, The",Crime|Drama
95688,"Good Night to Die, A",Action|Comedy|Crime|Thriller
95695,"Five Minarets in New York (Act of Vengeance) (Terrorist, The)",Drama
95697,No Problem,Action|Comedy|Crime|Drama
95717,Treasure Island,Adventure
95720,"Watch, The",Comedy|Sci-Fi
95732,Vampires,Comedy|Fantasy|Horror
95735,"Drive, He Said",Comedy|Drama
95742,Someday This Pain Will Be Useful to You,Drama
95744,2 Days in New York,Comedy
95746,Radio On,Drama
95748,2010: Moby Dick,Action|Adventure|Thriller
95752,Terminal USA,Comedy
95754,From Beginning to End (Do Começo ao Fim),Drama|Romance
95756,"Cat in the Hat, The",Animation|Children
95761,Killer Joe,Crime|Thriller
95767,Power (Jew Süss),Drama|Romance
95769,"Gospel of Judas, The",Documentary
95773,King of Thorn (King of Thorns) (Ibara no O),Adventure|Animation|Horror|Sci-Fi|Thriller
95784,Intohimon vallassa,Drama|Romance
95794,"Lost, Lost, Lost ",Documentary
95796,Anaconda: The Offspring,Action|Horror|Sci-Fi|Thriller
95804,Wild Bill,Crime|Drama
95814,Pete Smalls Is Dead,Comedy
95816,Being Flynn,Comedy|Drama
95830,Drums,Adventure|War
95832,Elephant Boy,Adventure|Drama
95839,"Christmas Carol, A",Drama|Fantasy
95843,Goodbye Charlie,Comedy|Fantasy|Romance
95854,Rage (Rabia),Romance|Thriller
95856,Knick Knack,Animation|Children
95858,For the Birds,Animation|Children|Comedy
95873,Ruby Sparks,Comedy|Fantasy|Romance
95875,Total Recall,Action|Sci-Fi|Thriller
95890,Le Donk & Scor-zay-zee,Comedy
95896,388 Arletta Avenue,Thriller
95898,The Craigslist Killer,Crime|Drama|Thriller
95926,"Monitor, The (Babycall)",Horror|Thriller
95939,"Angels' Share, The",Comedy|Drama
95949,"Immature, The (Immaturi)",Comedy
95969,Vampire Journals,Fantasy|Horror
95971,Dikkenek,Comedy
95973,"Classe américaine, La (a.k.a. Le grand détournement)",Comedy
95975,"Necessary Death, A",Crime|Drama|Thriller
96002,"Tür, Die (Door, The)",Drama|Mystery|Sci-Fi
96020,Sidewalls (Medianeras),Drama
96022,Dick Tracy vs. Cueball,Action|Crime|Mystery
96024,Stash House,Thriller
96030,"Weekend It Lives, The (Ax 'Em)",Horror
96052,"Tortoise and the Hare, The",Animation|Children|Comedy
96054,Steak,Comedy
96056,"Legend of Bigfoot, The",Documentary
96058,Neil Young Journeys,Documentary
96060,"Capture of Bigfoot, The",Adventure|Horror|Sci-Fi
96064,Dragon Eyes,Action|Crime|Drama
96066,"Love, Wedding, Marriage",Comedy|Romance
96071,Bag It,Documentary
96075,Bleak House,Drama
96079,Skyfall,Action|Adventure|Thriller|IMAX
96084,Hands Over the City (Le mani sulla città),Drama
96086,"Householder, The (Gharbar)",Comedy|Drama
96096,Mais qui a tué Pamela Rose ?,Comedy
96098,Louise-Michel,Comedy
96110,"Campaign, The",Comedy
96114,Brake,Crime|Thriller
96121,Hope Springs,Comedy|Drama
96131,K-20: The Fiend with Twenty Faces,Action|Adventure|Crime
96144,Warning from Space (Uchûjin Tôkyô ni arawaru),Sci-Fi
96146,Logan's War: Bound by Honor,Action|Drama|Thriller
96148,"President's Man: A Line in the Sand, The",Action|Drama|Thriller
96150,"Queen of Versailles, The",Documentary
96160,33 Postcards,Drama
96176,Tender Comrade,Drama|Romance
96179,Amish Grace,Drama
96181,Female Agents (Les femmes de l'ombre),Drama|War
96193,Captain Video: Master of the Stratosphere,Adventure|Sci-Fi
96195,Run Sister Run!,Drama
96197,Secret Reunion (Ui-hyeong-je),Drama|Thriller
96212,"One Percent, The",Documentary
96214,Primal,Horror|Thriller
96216,Dreams That Money Can Buy,Fantasy
96218,Profound Desires of the Gods (Kamigami no fukaki yokubo) ,Drama
96221,"See You in Hell, My Darling (Tha se do stin Kolasi, agapi mou)",Crime|Horror|Thriller
96223,"Rickshaw Man, The (Muhomatsu no issho)",Comedy|Drama
96225,Identification Marks: None (Rysopis) ,Drama
96227,I Am Waiting (Ore wa matteru ze),Crime|Drama
96239,Chillerama,Comedy|Horror
96242,Viimeiset rotannahat ,Comedy
96246,In Eagle Shadow Fist (Ding tian li di) (Fist of Anger),Action|Drama|War
96250,K.G. (Karate Girl),Action
96252,I Am Bruce Lee,Documentary
96255,On Top of the Whale (Het dak van de Walvis),Fantasy
96257,Heroic Purgatory (Rengoku eroica),Drama
96259,Beloved (Les bien-aimées),Drama|Musical|Romance
96264,Wagner's Dream,Documentary
96275,In Custody,Comedy|Drama
96277,"Rumble in Hong Kong (Nu jing cha) (Heroine, The)",Action|Crime
96279,Young Tiger (Xiao lao hu) ,Action|Drama
96281,ParaNorman,Adventure|Animation|Comedy
96283,Diary of a Wimpy Kid: Dog Days,Children|Comedy
96288,"Rites of May, The (Itim) ",Drama|Horror|Thriller
96290,Opfergang,Drama
96292,Immensee,Drama
96298,El Hada Buena - Una Fábula Peronista,Comedy|Sci-Fi
96302,War of the Arrows (Choi-jong-byeong-gi Hwal),Action
96304,Hara-Kiri: Death of a Samurai,Drama
96306,Goats,Comedy
96314,Celeste and Jesse Forever (Celeste & Jesse Forever),Comedy|Drama|Romance
96316,Aliisa,Drama
96337,Our Children (À perdre la raison),Drama
96367,Hit and Run (Hit & Run),Action|Comedy|Romance
96373,Broken,Drama
96383,"Family Tree, The",Comedy|Drama
96401,"Je, tu, il, elle (I, You, He, She)",Drama
96407,Dark Horse,Drama
96411,6 Days to Air: The Making of South Park,Documentary
96413,Funeral Parade of Roses (Bara no sôretsu),Drama
96415,Doomsday Book,Comedy|Drama|Horror|Sci-Fi
96417,Premium Rush,Action|Thriller
96419,Letter Never Sent (Neotpravlennoye pismo),Drama|Romance
96421,Lonesome,Comedy|Drama|Romance
96423,Evil Toons,Comedy|Horror
96428,From the Life of the Marionettes (Aus dem Leben der Marionetten) ,Drama
96430,"Odd Life of Timothy Green, The",Comedy|Drama|Fantasy
96432,Lawless,Crime|Drama
96435,Chameleon (Kaméleon),Comedy|Drama|Thriller
96448,Piranha 3DD (a.k.a. Piranha DD),Comedy|Horror
96451,Man Is Not a Bird (Covek nije tica),Drama|Romance
96456,ATM,Horror|Thriller
96460,"Wave, The",Drama
96467,Sleepwalk with Me,Comedy|Drama
96471,Prime Suspect 3,Crime|Drama|Mystery
96473,Prime Suspect: Inner Circles,Drama|Mystery
96481,American Mullet,Documentary
96486,Prime Suspect 7: The Final Act,Crime|Drama|Mystery|Thriller
96488,Searching for Sugar Man,Documentary
96490,"Possession, The",Horror|Thriller
96498,"Dinosaur Project, The",Adventure
96501,Little White Lies (Les petits mouchoirs),Comedy|Drama
96504,"Manzanar Fishing Club, The",Adventure|Documentary
96510,"Apparition, The",Horror|Thriller
96512,Dreams of  a Life,Documentary
96514,Life for Sale (Kotirauha),Drama
96516,To Mars by A-Bomb: The Secret History of Project Orion,Documentary
96518,Prime Suspect 6: The Last Witness,Drama|Thriller
96520,Prime Suspect: The Lost Child,Drama|Mystery
96522,"Zero Years, The",Drama
96524,Bigfoot Lives,Adventure|Documentary|Drama
96530,Conception,Comedy|Romance
96532,Do We Really Need the Moon?,Documentary
96535,French Film,Comedy|Romance
96537,Backwoods (Bosque de sombras),Drama|Thriller
96539,"Californie, La",Drama
96543,The Great Northfield Minnesota Raid,Action|Western
96545,"Mikado, The",Comedy|Musical
96547,"Model Couple, The (Le couple témoin)",Comedy
96563,Paradise Lost 3: Purgatory,Documentary
96565,Bachelorette,Comedy
96567,"Words, The",Drama|Romance
96569,Teddy Bear (10 timer til Paradis),Drama|Romance
96571,Soldier in the Rain,Comedy|Drama
96574,For My Father (Sof Shavua B'Tel Aviv),Drama
96576,"Moment of Truth, The (Il momento della verità)",Drama
96578,Mr. Freedom,Comedy
96585,La dama boba,Comedy
96588,Pitch Perfect,Comedy|Musical
96590,"Cold Light of Day, The",Action|Thriller
96592,Hello I Must Be Going,Comedy|Drama|Romance
96594,Flowing (Nagareru),Drama
96596,Branded,Action|Drama|Mystery|Sci-Fi
96598,"Wild Wild West Revisited, The",Action|Adventure|Sci-Fi|Western
96603,"Sugar Curtain, The (El telón de azúcar)",Documentary
96606,Samsara,Documentary
96608,Runaway Brain ,Animation|Comedy|Sci-Fi
96610,Looper,Action|Crime|Sci-Fi
96612,Compliance,Drama|Thriller
96616,That's My Boy,Comedy
96621,Arthur and the Revenge of Maltazard (Arthur et la vengeance de Maltazard),Animation|Children|Fantasy
96629,Deathstalker,Action|Adventure|Fantasy
96631,Deathstalker II,Action|Adventure|Comedy|Fantasy
96634,Apartment 143,Horror|Thriller
96638,Klitschko,Documentary
96640,Kinyarwanda,Drama|Romance
96642,Nobody's Children (I figli di nessuno),Drama|Romance
96644,Patriotism (Yûkoku),Drama
96653,"Vampir (Cuadecuc, vampir)",Documentary|Horror
96655,Robot & Frank,Comedy|Drama|Sci-Fi
96664,Where Do We Go Now?,Comedy|Drama
96667,Ai Weiwei: Never Sorry,Documentary
96679,Love Hina Again,Animation|Comedy|Drama
96681,"Age of the Medici, The (L'età di Cosimo de Medici) ",Drama
96687,Jesus Henry Christ,Comedy
96689,Pirates of the Great Salt Lake,Adventure|Comedy
96691,Resident Evil: Retribution,Action|Horror|Sci-Fi|IMAX
96693,Trouble with the Curve,Drama
96695,Crown v. Stevens,Crime|Thriller
96697,"Walk Softly, Stranger",Crime|Drama|Film-Noir|Romance
96700,360,Drama
96702,Close,Drama
96704,Detroit,Drama
96706,Straight Shooting,Western
96710,Employees' Entrance,Drama|Romance
96717,"Pearls of the Crown, The (Les perles de la couronne)",Comedy
96722,Suicide Club,Adventure|Comedy|Drama
96724,Under African Skies,Documentary
96726,Lola Versus,Comedy|Romance
96728,"Master, The",Drama
96730,More Wild Wild West,Adventure|Comedy|Sci-Fi|Western
96732,"Love Movie, The (Rakkauselokuva)",Comedy|Drama
96734,"John Huston: The Man, the Movies, the Maverick",Documentary
96737,Dredd,Action|Sci-Fi
96739,We Live Again,Drama
96751,Arbitrage,Drama|Thriller
96753,Blue Like Jazz,Comedy|Drama
96755,Manual of Love 2 (Manuale d'amore (capitoli successivi)),Comedy|Romance
96757,"Friends at the Margherita Cafe, The (Gli amici del bar Margherita)",Comedy|Drama|Romance
96759,Play Girl,Comedy|Romance
96762,Detropia,Documentary
96771,"Chemical Brothers: Don't Think, The",Musical
96773,Pearls of the Deep (Perlicky na dne),Comedy
96775,"Perfect Murder, The",Action|Comedy|Crime|Thriller
96792,Kismet,Adventure|Comedy|Fantasy|Musical|Romance
96794,ChromeSkull: Laid to Rest 2,Horror
96796,Rain Over Santiago (Il pleut sur Santiago),Documentary|Drama|War
96799,Puckoon,Comedy
96801,Dolan's Cadillac,Crime|Thriller
96803,"Pig's Tale, A",Adventure|Comedy|Drama|Romance
96805,Nobody Knows Anybody (Nadie conoce a nadie),Romance|Thriller
96807,Breathless,Thriller
96811,End of Watch,Crime|Drama|Thriller
96813,"High, Wide, and Handsome",Musical|Western
96815,V/H/S,Horror|Thriller
96817,Boxing Gym,Documentary
96821,"Perks of Being a Wallflower, The",Drama|Romance
96823,"Mary, Mary",Comedy
96829,"Hunt, The (Jagten)",Drama
96832,Holy Motors,Drama|Fantasy|Musical|Mystery|Sci-Fi
96834,Knuckleball!,Documentary
96836,Either Way (Á annan veg),Comedy|Drama
96840,"Hunter, The",Thriller
96842,Behind the Burly Q: The Story of Burlesque in America,Documentary
96849,Sparkle,Drama|Musical
96853,Thin Ice,Comedy|Crime|Drama
96857,Red Lights,Drama|Mystery|Thriller
96861,Taken 2,Action|Crime|Drama|Thriller
96863,"Paperboy, The",Thriller
96865,Sam Peckinpah: Man of Iron,Documentary
96868,Shut Up and Play the Hits,Documentary
96870,"Private Life of Don Juan, The",Comedy|Drama|Romance
96872,Quadrille,Comedy|Romance
96897,Bleach: Fade to Black (Bur&#299;chi Fade to Black Kimi no Na o Yobu),Animation
96903,In Passing,Drama|Fantasy|Mystery
96907,Nanayo (Nanayomachi),Drama
96911,"Royal Affair, A (Kongelig affære, En)",Drama|Romance
96917,House at the End of the Street,Horror|Thriller
96921,Sexy Nights of the Living Dead,Horror
96925,"Hard, Fast and Beautiful",Drama
96933,Despair,Drama|Fantasy
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai),Comedy|Fantasy|Romance
96941,2016: Obama's America,Documentary
96943,"Happy Event, A (Un Heureux Evénement)",Comedy|Drama|Romance
96945,Love Lasts Three Years (L'amour dure trois ans),Comedy|Drama|Romance
96947,Volcano (Eldfjall),Drama
96950,Guilty (Présumé coupable),Drama
96952,Surviving Progress,Documentary
96954,Doughboys,Comedy|War
96960,Tobor the Great,Children|Sci-Fi
96962,Lightnin',Comedy|Drama
96964,"Tall Man, The",Crime|Drama|Mystery
96966,Laurence Anyways,Drama|Romance
96969,"Magic of Belle Isle, The",Comedy|Drama
96971,"Lie, The",Drama
96973,"Painted Veil, The",Drama|Romance
96975,LOL,Comedy|Drama|Romance
96983,Remorques (Stormy Waters),Action|Drama|Romance
96985,"Report on the Party and the Guests, A (O slavnosti a hostech)",Drama
96991,"Sapphires, The",Comedy|Drama|Musical
96993,That Certain Summer,Drama
97002,Something from Nothing: The Art of Rap,Documentary|Musical
97005,Just Add Water,Comedy|Romance
97008,"Return of the Prodigal Son, The (Návrat ztraceného syna)",Drama
97024,Rust and Bone (De rouille et d'os),Drama|Romance
97026,Upstream,Comedy|Drama
97029,Genocide (Konchû daisensô),Horror|Sci-Fi
97031,"Goke, Body Snatcher from Hell (Kyuketsuki Gokemidoro)",Horror|Sci-Fi
97035,"Living Skeleton, The (Kyûketsu dokuro-sen)",Horror
97037,Madonna of the Seven Moons,Drama|Mystery
97039,"Man in Grey, The",Drama|Romance
97042,Ishaqzaade,Action|Drama|Romance
97046,Evil Bong,Comedy|Horror
97051,Here Comes the Devil (Ahí va el diablo),Horror|Thriller
97057,Kon-Tiki,Adventure|Documentary|Drama
97059,Katy Perry: Part of Me,Documentary|Drama
97061,Broadway,Drama|Musical
97065,Viy or Spirit of Evil (Viy),Comedy|Drama|Fantasy|Horror
97068,"Rise of Catherine the Great, The",Drama
97070,Roseland,Drama|Musical|Romance
97073,Rusty Knife (Sabita naifu),Action|Crime
97092,Glorious Technicolor,Documentary
97096,Lon Chaney: A Thousand Faces,Documentary
97115,El tren de la memoria,Documentary
97117,"March of the Movies (Film Parade, The)",Documentary
97119,Rules of Single Life (Sinkkuelämän säännöt),Documentary
97124,Tank on the Moon,Documentary
97128,"Safe Place, A",Drama
97132,Urbanized,Documentary
97134,Waco: A New Revelation,Documentary
97137,"Cool Ones, The",Comedy
97139,Blood of Dracula,Horror|Romance
97146,I'm King Kong!: The Exploits of Merian C. Cooper ,Documentary
97148,Elia Kazan: A Director's Journey,Documentary
97151,"John Garfield Story, The",Documentary
97153,Not Here to Be Loved (Je ne suis pas là pour être aimé),Drama|Romance
97161,California Solo,Drama
97163,Shameless (Maskeblomstfamilien ),Drama
97165,"Marshal of Finland, The (Suomen Marsalkka)",Drama|Romance
97168,Marley,Documentary
97172,Frankenweenie,Animation|Comedy|Horror|IMAX
97175,His Name Was Jason: 30 Years of Friday the 13th,Documentary|Horror
97177,Colin Quinn: Long Story Short,Comedy
97184,588 Rue Paradis (Mother),Drama
97186,Sinivalkoinen valhe,Documentary
97188,Sinister,Horror|Thriller
97194,"Thing: Terror Takes Shape, The",Documentary
97196,Shottas,Action|Crime|Drama
97200,Sapphire,Crime|Drama|Mystery|Thriller
97220,Virginia,Drama
97225,Hotel Transylvania,Animation|Children|Comedy
97227,Our City Dreams,Documentary
97232,"Good Old Fashioned Orgy, A",Comedy
97234,Inside: 'Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb',Documentary
97236,Shadowing the Third Man,Documentary
97238,Making 'Do the Right Thing',Documentary
97240,"Young and the Dead, The",Documentary
97242,Daleks' Invasion Earth: 2150 A.D.,Adventure|Sci-Fi
97244,Fat Kid Rules the World,Comedy
97246,Charlie Chan in Egypt,Mystery
97250,Charlie Chan in London,Drama|Mystery
97252,Coupe de Ville,Comedy|Drama
97254,Shakespeare-Wallah,Drama
97256,Love in the Time of Hysteria (Sólo con tu pareja),Comedy|Romance
97280,We Are from the Future (My iz budushchego),Action|Drama|Fantasy
97283,Creature from the Haunted Sea,Comedy|Horror
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori),Action|Crime|Mystery
97296,"Screaming Skull, The",Horror|Mystery
97302,Madame Tutli-Putli,Animation|Fantasy
97304,Argo,Drama|Thriller
97306,Seven Psychopaths,Comedy|Crime
97308,Nobody Walks,Drama
97311,Butter,Comedy
97319,"Cigarette Girl of Mosselprom, The (Papirosnitsa ot Mosselproma)",Comedy|Romance
97324,Atlas Shrugged: Part II,Drama|Mystery|Sci-Fi
97326,Ill Manors,Crime|Drama
97328,Liberal Arts,Comedy|Drama
97330,"Ator, the Fighting Eagle (Ator l'invincibile)",Action|Adventure|Fantasy
97332,"Den tatuerade änkan (Tattooed Widow, The) ",Comedy|Drama|Romance
97334,Portrait in Black,Crime|Drama|Thriller
97382,Under the Boardwalk: The Monopoly Story,Documentary
97384,Arachnoquake,Action|Horror|Sci-Fi
97386,Choking Man,Drama
97388,"Farewell, My Queen (Les adieux à la reine)",Drama|Romance
97390,Marley & Me: The Puppy Years,Children|Comedy
97393,"House I Live In, The",Documentary
97395,West of Memphis,Documentary
97397,Boogie Man: The Lee Atwater Story,Documentary
97401,Terumae romae (Thermae Romae),Comedy|Sci-Fi
97423,Michael,Drama|Thriller
97455,Kings of Pastry (Les rois de la pâtisserie),Documentary
97457,"Reluctant Saint, The",Comedy|Drama
97460,"Gorilla, The",Comedy|Horror
97462,Hoodwinked Too! Hood vs. Evil,Animation|Comedy
97464,"Thirst for Love, The (Ai no kawaki)",Drama
97466,Weight of the Nation,Documentary
97468,Drones,Comedy|Sci-Fi
97470,Catch .44,Action|Drama|Thriller
97494,"Return of Frank Cannon, The",Action|Crime|Drama|Mystery|Thriller
97526,"Sound of Fury, The",Crime|Drama|Film-Noir
97533,"Letter, The",Drama
97536,Three Resurrected Drunkards (Kaette kita yopparai),Comedy
97538,Tormento,Drama
97540,"Visiteurs du soir, Les (Devil's Envoys, The)",Drama|Fantasy|Romance
97544,Eastwood on Eastwood,Documentary
97548,Giger's Necronomicon,Documentary
97550,"Secret Life of Zoey, The",Drama
97593,Tony,Drama|Horror|Thriller
97595,Dive! (Dive!: Living off America's Waste),Documentary
97597,"Clink of Ice, The (a.k.a.: Sound of Ice Cubes, The) (Le bruit des glaçons)",Comedy|Drama
97600,"Warped Ones, The (Kyonetsu no kisetsu)",Drama
97615,16 to Life,Comedy|Drama
97639,How to Survive a Plague,Documentary
97643,[REC]³ 3 Génesis,Horror|Thriller
97646,Four Sons,Drama|War
97660,Last Ride,Drama
97662,Girl in Progress,Comedy|Drama
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté),Adventure|Comedy
97667,Lightning Strikes Twice,Drama|Mystery
97670,My Forbidden Past,Drama
97673,56 Up,Documentary
97680,King Leopold's Ghost,Documentary
97685,Around the World,Comedy|Musical
97688,Turkish Passion (La pasión turca),Drama
97690,"Sunday in Kigali, A (Un dimanche à Kigali)",Drama|War
97692,We Are Legion: The Story of the Hacktivists,Documentary
97694,"Barrens, The",Horror
97697,Transit,Crime|Drama|Thriller
97699,Love Me No More (Deux jours à tuer),Drama|Romance
97701,Paranormal Activity 4,Horror|IMAX
97703,You Are God (Jestes Bogiem),Drama
97705,Where the Boys Are '84,Comedy
97707,Skyscraper (Skyskraber),Comedy|Drama
97709,Tai Chi Zero,Action|Fantasy|Sci-Fi|IMAX
97711,"White Angel, The (L'angelo bianco)",Drama
97713,"X from Outer Space, The (Uchû daikaijû Girara)",Horror|Sci-Fi
97715,"Babymakers, The",Adventure|Comedy
97722,Rosewood Lane,Horror|Thriller
97724,"Glamorous Life of Sachiko Hanai, The (Hatsujô kateikyôshi: sensei no aijiru)",Action|Comedy|Drama|Fantasy|Mystery|Sci-Fi|War
97726,"Strange Case of the End of Civilization as We Know It, The",Comedy|Crime|Mystery
97730,"Feast at Midnight, A",Children|Comedy|Drama
97732,Tom & Thomas,Adventure|Children
97740,"3, 2, 1... Frankie Go Boom (Frankie Go Boom)",Comedy
97742,Alex Cross,Action|Crime|Mystery|Thriller
97744,"Ambassador, The (Ambassadøren)",Documentary
97752,Cloud Atlas,Drama|Sci-Fi|IMAX
97755,"Luck, Trust & Ketchup: Robert Altman in Carver Country",Documentary
97757,'Hellboy': The Seeds of Creation,Action|Adventure|Comedy|Documentary|Fantasy
97759,Budd Boetticher: A Man Can Do That,Documentary
97765,ReGeneration,Documentary
97768,Free Men (Les hommes libres),Drama|War
97775,This Ain't California,Documentary
97779,Steve Jobs: The Lost Interview,Documentary
97785,Silent Hill: Revelation 3D,Horror|Mystery|Thriller
97792,Graduation Day,Horror
97797,Holiday Affair,Drama|Romance
97799,Like Dandelion Dust,Drama
97801,Mann tut was Mann kann,Comedy
97806,Stockholm East (Stockholm Östra),Drama
97808,"Woman That Dreamed About a Man, The (Kvinden der drømte om en mand)",Drama
97815,Beware the Moon: Remembering 'An American Werewolf in London',Documentary
97817,Pumping Iron II: The Women,Documentary
97819,Witness to Murder,Crime|Drama|Film-Noir|Thriller
97821,"Busher, The",Comedy|Drama
97823,"Piano in a Factory, The (Gang de qin)",Comedy|Drama|Musical
97826,"Patience Stone, The",Drama|War
97828,Hamoun,Drama
97832,Chasing Mavericks,Drama
97834,Craigslist Joe,Adventure|Documentary
